C,SETP.WORLD,DVD_DISPATCHREGIONSUM,AEMO,PUBLIC,2025/02/20,09:44:00,001740008640062,MONTHLY_ARCHIVE,001740008640062
I,DISPATCH,REGIONSUM,8,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGEGATEDISPATCHERROR,AGGREGATEDISPATCHERROR,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,LORSURPLUS,LRCSURPLUS,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,BDU_ENERGY_STORAGE,BDU_MIN_AVAIL,BDU_MAX_AVAIL,BDU_CLEAREDMW_GEN,BDU_CLEAREDMW_LOAD
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:35:00",1,VIC1,20250104043,0,3398.51,9612.08769,669,-17,3553.31,24,130.8,0,,,38.3,,,,,,,,122.82,,,,,,,,104.39,,,,,,,,185.89,,,,,,,,143,,,,,,,,101,,,,,,,0.18783,"2025/01/04 07:30:08",3477.11549,3459.7,,108.14,,,,66,,,,,,,,,,,,,,,,,,,695,664,657,204.75,318.219546,320.219546,320.219546,527.21875,,,82.665,3542.365,1948.08769,1427.56313,471.3479,929.17575,1018.91194,633.26149,794.30164,276.78787,194.56003,0,0,0,929.17575,1018.91194,34,36.83,155,223.85864,,669,110,0,24
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:35:00",1,QLD1,20250104043,0,4979.35,11891.435,900,-15,6592.97,667,946.62,0,,,132,,,,,,,,132,,,,,,,,50,,,,,,,,102,,,,,,,,225.34,,,,,,,,214,,,,,,,0,"2025/01/04 07:30:08",5711.99373,5675.05,,2,,,,58,,,,,,,,,,,,,,,,,,,383,505,304,562.966868,185,185,185,101,,,87.808,5762.858,2514.435,2370.18837,63,2111.50856,402.92644,1967.26193,402.92644,63,0,0,1,0,2111.50856,402.92644,0,0,136,107,,410,419,0,177
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:35:00",1,SA1,20250104043,0,1156.8,2662.04848,408,-10,1101.95,5,-59.85,0,,,41,,,,,,,,79,,,,,,,,83,,,,,,,,94,,,,,,,,106,,,,,,,,67.66,,,,,,,-7.49718,"2025/01/04 07:30:08",1207.51386,1171.18,,48,,,,11,,,,,,,,,,,,,,,,,,,258,267,193,120,270,272,272,354,,,0,1171.18,1106.54848,1021.95148,25,336.32962,770.21886,335.82962,686.12186,24,1,0,0,0,335.82962,770.21886,35.72,0,230,253,,408,153,0,5
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:35:00",1,TAS1,20250104043,0,908.09,1951.99959,0,0,449.17,0,-458.92,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,2,,,,,,,,65.08,,,,,,,,65.08,,,,,,,10.6482,"2025/01/04 07:30:08",897.44592,908.09,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,206.82682,136.445868,122.82682,15.864865,98.952381,166.71931,127.006513,,,139.07002,1047.16002,98.99959,98.99959,0,0,98.99959,0,98.99959,0,0,0,0,0,0,98.99959,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:40:00",1,NSW1,20250104044,0,5558.74,14472.89777,594,-22,5309.69,500,-749.04,0,,,35,,,,,,,,27,,,,,,,,45,,,,,,,,69,,,,,,,,62.05,,,,,,,,58,,,,,,,49.6809,"2025/01/04 07:35:06",5994.00695,6113,,0,,,,37.36,,,,,,,,,,,,,,,,,,,201.64221,221.64221,471.64221,251.30413,67,67,67,27.32042,,,97.6422,6210.6422,3555.53736,2750.37298,2181.10006,3266.48435,289.05301,2478.42697,271.94601,2023.82036,157.2797,0,0,0,3174.84476,289.05301,56.73,0,133.64221,85,,208,178,0,114
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:40:00",1,QLD1,20250104044,0,4982.86,11946.71357,900,-10,6667.15,651,1033.29,0,,,115.91,,,,,,,,132,,,,,,,,53,,,,,,,,64,,,,,,,,154,,,,,,,,112.33,,,,,,,-23.624,"2025/01/04 07:35:06",5715.90985,5667.63,,2,,,,36,,,,,,,,,,,,,,,,,,,265,296,224,487.991441,255,255,255,117,,,87.573,5755.203,2573.31357,2455.71757,108,2157.9426,415.37097,2040.3466,415.37097,108,0,0,1,0,2152.3426,415.37097,0,0,136,120,,410,419,0,161
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:40:00",1,SA1,20250104044,0,1156.42,2665.81372,409,-9,1186.3,31,-1.12,0,,,55,,,,,,,,61,,,,,,,,78,,,,,,,,59.51,,,,,,,,51,,,,,,,,51,,,,,,,-12.62659,"2025/01/04 07:35:06",1199.12226,1197.12,,61,,,,14,,,,,,,,,,,,,,,,,,,263,271,197,161,266,268,268,334,,,0,1197.12,1108.81372,1106.30496,0.50124,336.722,772.09172,336.722,769.58296,0,0.50124,0,0,0,336.722,772.09172,33,0,234,252,,409,154,0,31
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:40:00",1,TAS1,20250104044,0,901.68,1948.4018,0,0,443.21,0,-458.46,0,,,0,,,,,,,,20.54,,,,,,,,0,,,,,,,,0,,,,,,,,67.08,,,,,,,,67.08,,,,,,,14.40188,"2025/01/04 07:35:06",887.27625,901.68,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,209.38837,139.007418,114.30779,15.864865,98.952381,164.139198,124.444963,,,142.37793,1044.05793,95.4018,95.4018,0,0,95.4018,0,95.4018,0,0,0,0,0,0,95.4018,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:40:00",1,VIC1,20250104044,0,3363.65,9635.4155,669,-16,3742.78,69,310.12,0,,,58,,,,,,,,155,,,,,,,,123.11,,,,,,,,100,,,,,,,,100,,,,,,,,100,,,,,,,-2.21134,"2025/01/04 07:35:06",3448.4648,3469.71,,122.68,,,,82.64,,,,,,,,,,,,,,,,,,,734,702,695,213.21875,318.0001,320.0001,320.0001,499.14248,,,86.831,3556.541,1971.4155,1662.52687,566.36809,945.6267,1025.7888,757.77107,904.7558,398.39194,167.97615,0,0,0,945.6267,1025.7888,33,36.68,194,223,,669,110,0,69
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:45:00",1,NSW1,20250104045,0,5382.97,14566.50854,594,-25,5432.2,422,-372.77,0,,,37,,,,,,,,37,,,,,,,,37,,,,,,,,64,,,,,,,,51,,,,,,,,36.87,,,,,,,0,"2025/01/04 07:40:06",5968.79579,5857.83,,17,,,,40,,,,,,,,,,,,,,,,,,,215.00131,235.00131,495.00131,156.20964,51,51,51,51.39421,,,98.23106,5956.06106,3651.39913,2905.93873,2319.9715,3365.64276,285.75637,2620.18236,285.75637,2156.7277,163.2438,0,0,0,3270.75217,285.75637,32,0,107.00131,67,,208,179,0,36
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:45:00",1,QLD1,20250104045,0,4938.22,12001.64431,900,-13,6724.84,803,983.62,0,,,1,,,,,,,,16,,,,,,,,9,,,,,,,,100,,,,,,,,180,,,,,,,,144,,,,,,,-20.13029,"2025/01/04 07:40:06",5661.17791,5772.49,,2,,,,8,,,,,,,,,,,,,,,,,,,296,337,239,636.99572,148,148,148,81,,,89.346,5861.836,2631.62631,2518.58531,108,2205.70951,425.9168,2092.66851,425.9168,108,0,0,1,0,2197.72751,425.9168,0,0,136,66,,410,419,0,313
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:45:00",1,SA1,20250104045,0,1127.05,2658.02602,408,-10,1095.9,70,-101.15,0,,,56,,,,,,,,112,,,,,,,,60,,,,,,,,97,,,,,,,,127.82,,,,,,,,103,,,,,,,-8.7879,"2025/01/04 07:40:06",1198.72968,1205.92,,71,,,,43,,,,,,,,,,,,,,,,,,,268,276,198,180,216,218,218,299,,,0,1205.92,1102.02602,1015.89802,1,353.02872,748.9973,353.02872,662.8693,0,1,0,0,0,353.02872,748.9973,56.85,0,239,203,,408,153,0,70
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:45:00",1,TAS1,20250104045,0,907.67,1946.76099,0,0,448.35,0,-459.32,0,,,0,,,,,,,,23.46,,,,,,,,13.12,,,,,,,,2,,,,,,,,66.54,,,,,,,,66.54,,,,,,,16.53718,"2025/01/04 07:40:06",891.12903,907.67,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,202.61549,132.234538,118.61549,15.864865,98.952381,170.961157,131.217843,,,138.88992,1046.55992,93.76099,93.76099,0,0,93.76099,0,93.76099,0,0,0,0,0,0,93.76099,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:45:00",1,VIC1,20250104045,0,3321.37,9472.41932,669,-15,3522.97,122,79.6,0,,,169.21,,,,,,,,206.39,,,,,,,,180,,,,,,,,147.73,,,,,,,,127,,,,,,,,90,,,,,,,0,"2025/01/04 07:40:06",3463.97746,3480.34,,96.54,,,,79,,,,,,,,,,,,,,,,,,,737.5,709.5,703.5,243.53125,311.45929,313.45929,313.45929,359.60997,,,83.748,3564.088,1811.41932,1462.96773,530.58467,890.79899,920.62033,701.64192,761.32581,338.98187,191.6028,0,0,0,890.79899,920.62033,33,36.68,202.5,222,,669,109,0,122
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:50:00",1,NSW1,20250104046,0,5391.42,14566.19863,594,-26,5485.51,412,-317.91,0,,,63,,,,,,,,90,,,,,,,,90,,,,,,,,90,,,,,,,,106,,,,,,,,73.21,,,,,,,27.77506,"2025/01/04 07:45:06",5861.76365,5859.04,,5.3,,,,30,,,,,,,,,,,,,,,,,,,281,301,571,208.897702,99.70345,99.70345,99.70345,74.29655,,,98.80149,5957.84149,3654.33222,2990.13182,2390.57531,3360.95795,293.37427,2696.75755,293.37427,2227.86971,162.7056,0,0,0,3263.82436,293.37427,58,0,133,119,,208,178,0,26
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:50:00",1,QLD1,20250104046,0,4964.48,11984.13421,900,-13,6749.64,798,987.16,0,,,1,,,,,,,,22,,,,,,,,9,,,,,,,,63,,,,,,,,71,,,,,,,,67,,,,,,,-0.33246,"2025/01/04 07:45:06",5809.10151,5794.13,,31,,,,8,,,,,,,,,,,,,,,,,,,257,297,216,621.975427,124,124,124,80,,,89.175,5883.305,2630.93821,2542.17621,108,2207.54578,423.39243,2118.78378,423.39243,108,0,0,1,0,2183.74178,423.39243,0,0,114,42,,410,419,0,308
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:50:00",1,SA1,20250104046,0,1146.38,2695.55072,408,-11,1141.06,25,-30.32,0,,,56,,,,,,,,75,,,,,,,,73,,,,,,,,83,,,,,,,,115,,,,,,,,106,,,,,,,-11.57483,"2025/01/04 07:45:06",1239.2772,1180.65,,62,,,,24,,,,,,,,,,,,,,,,,,,258,266,184,148,260,262,262,340,,,0,1180.65,1139.05072,1061.06473,55,400.57972,738.471,395.26272,665.80201,54,1,0,0,0,400.07972,738.471,31.62,0,229,247,,408,154,0,25
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:50:00",1,TAS1,20250104046,0,901.91,1952.20762,0,0,454.84,0,-447.07,0,,,0,,,,,,,,30.27,,,,,,,,0,,,,,,,,2,,,,,,,,60.92,,,,,,,,57.08,,,,,,,15.71806,"2025/01/04 07:45:06",886.18982,901.91,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,201.46881,131.087858,117.46881,15.864865,98.952381,172.116146,132.364523,,,140.57622,1042.48622,99.20762,99.20762,0,0,99.20762,0,99.20762,0,0,0,0,0,0,99.20762,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:50:00",1,VIC1,20250104046,0,3329.78,9558.95304,669,-15,3359.49,87,-57.29,0,,,143.31,,,,,,,,176.51,,,,,,,,125.45,,,,,,,,231.46,,,,,,,,257,,,,,,,,193,,,,,,,18.71716,"2025/01/04 07:45:06",3479.74854,3454.81,,75.99,,,,108,,,,,,,,,,,,,,,,,,,774,727,716,205.21875,316.505645,318.505645,318.505645,439.686,,,83.434,3538.244,1891.95304,1299.48915,466.83212,958.65815,933.29489,576.09546,723.39369,316.57894,150.25318,0,0,0,958.65815,933.29489,35,36.47,213,222,,669,115,0,87
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:55:00",1,NSW1,20250104047,0,5405.04,14672.96292,594,-27,5403.04,479,-480.99,0,,,63,,,,,,,,63,,,,,,,,63,,,,,,,,69,,,,,,,,59,,,,,,,,58,,,,,,,19.14259,"2025/01/04 07:50:08",5876.02876,5930.44,,5.37,,,,0,,,,,,,,,,,,,,,,,,,374,328,598,284.773023,72.6302,72.6302,72.6302,34.3698,,,99.78956,6030.22956,3759.42651,2923.04408,2311.45342,3456.6196,302.80691,2636.53217,286.51191,2165.44582,146.0076,0,0,0,3360.15601,302.80691,58,0,160,92,,208,179,0,93
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:55:00",1,QLD1,20250104047,0,4903.8,11888.12421,900,-11,6655.79,821,931,0,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,54,,,,,,,,151.99,,,,,,,,109.51,,,,,,,5.60455,"2025/01/04 07:50:08",5736.53003,5753.43,,19.69,,,,0,,,,,,,,,,,,,,,,,,,366,494,291,692.975279,112.30901,112.30901,112.30901,78,,,89.697,5843.127,2512.12421,2448.88221,34,2061.58707,450.53714,1998.34507,450.53714,34,0,0,1,0,2061.58707,450.53714,0,0,114,30.30901,,410,419,0,331
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:00:00",1,NSW1,20250104048,0,5251.82,14707.84473,594,-28,5413.4,440,-278.42,0,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,63,,,,,,,,59.5,,,,,,,,40,,,,,,,3.30233,"2025/01/04 07:55:05",5812.06785,5758.07,,0,,,,11,,,,,,,,,,,,,,,,,,,228,248,498,216,74,74,74,71.32097,,,100.83098,5858.90098,3794.03832,2933.40097,2305.59349,3489.05495,304.98337,2628.4176,304.98337,2155.25829,150.3352,0,0,0,3392.86136,304.98337,36.91,0,160,92,,208,179,0,54
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:55:00",1,SA1,20250104047,0,1181.12,2704.0545,408,-6,1216.57,76,-40.56,0,,,78,,,,,,,,111.18,,,,,,,,82,,,,,,,,36,,,,,,,,62,,,,,,,,53,,,,,,,-15.64464,"2025/01/04 07:50:08",1235.33268,1265.9,,69,,,,79,,,,,,,,,,,,,,,,,,,273,282,201,217.39375,234,236,236,284,,,0,1265.9,1146.5545,1136.56651,54,426.16227,720.39223,416.17427,720.39224,54,0,0,0,0,425.66227,720.39223,35.61,0,245,218,,408,155,0,76
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:55:00",1,TAS1,20250104047,0,909.23,1945.75846,0,0,451.39,0,-457.84,0,,,0,,,,,,,,24.94,,,,,,,,0,,,,,,,,0,,,,,,,,68.86,,,,,,,,68.86,,,,,,,18.60275,"2025/01/04 07:50:08",890.62378,909.23,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,198.47273,128.091778,114.47273,15.864865,98.952381,175.133937,135.360603,,,142.75953,1051.98953,92.75846,92.75846,0,0,92.75846,0,92.75846,0,0,0,0,0,0,92.75846,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 07:55:00",1,VIC1,20250104047,0,3309.16,9578.58496,669,-13,3606.89,129.99,167.75,0,,,120.45,,,,,,,,191.96,,,,,,,,150.24,,,,,,,,102,,,,,,,,102,,,,,,,,102,,,,,,,0.09286,"2025/01/04 07:50:08",3428.04402,3474.68,,91,,,,150.99,,,,,,,,,,,,,,,,,,,774,760,727,310.36547,329.961317,332.961317,332.961317,398.00953,,,67.052,3541.732,1881.58496,1546.89374,495.22244,964.1665,917.41846,782.25128,764.64246,413.55048,81.67196,0,0,0,964.1665,917.41846,35,36.33,213,225,,669,148,0,129.99047
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:00:00",1,QLD1,20250104048,0,4826.47,11926.66494,900,-17,6691.03,821,1043.56,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,49,,,,,,,,51,,,,,,,,47,,,,,,,0,"2025/01/04 07:55:05",5702.23154,5683.63,,0,,,,0,,,,,,,,,,,,,,,,,,,104,103,103,238,74,74,74,78,,,90.434,5774.064,2550.66494,2485.17865,99.68507,2114.08055,436.58439,2048.59426,436.58439,99.68507,0,0,1,0,2114.08055,436.58439,0,0,74,49,,410,419,0,331
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:00:00",1,SA1,20250104048,0,1132.93,2571.92463,408,-6,1022.4,103,-213.53,0,,,56,,,,,,,,145,,,,,,,,60,,,,,,,,91,,,,,,,,117,,,,,,,,103,,,,,,,-16.70041,"2025/01/04 07:55:05",1242.28562,1244.19,,12,,,,107.49,,,,,,,,,,,,,,,,,,,277,285,203,214.489995,252,254,254,232,,,0,1244.19,1013.92463,942.39764,31,286.74,727.18463,275.71,666.68764,30,1,0,0,0,286.74,727.18463,49,0,248,242,,408,155,0,103
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:00:00",1,TAS1,20250104048,0,909.89,1939.44507,0,-1,451.51,0,-458.38,0,,,0,,,,,,,,24.39,,,,,,,,0,,,,,,,,2,,,,,,,,65.8,,,,,,,,65.8,,,,,,,19.33285,"2025/01/04 07:55:05",891.55969,909.89,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,192.03384,121.652888,119.23663,15.864865,98.952381,181.619485,141.799493,,,138.16731,1048.05731,86.44507,86.44507,0,0,86.44507,0,86.44507,0,0,0,0,0,0,86.44507,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:00:00",1,VIC1,20250104048,0,3254.67,9476.80471,669,-12,3460.38,150,55.71,0,,,147.03,,,,,,,,163.45,,,,,,,,175.51,,,,,,,,141,,,,,,,,275,,,,,,,,197.94,,,,,,,-7.79899,"2025/01/04 07:55:05",3441.94391,3442.94,,173.6,,,,134,,,,,,,,,,,,,,,,,,,774,765,729,334.18258,312.343176,314.343176,314.343176,370.49848,,,84.122,3527.062,1776.80471,1400.38018,439.70728,903.4516,873.35311,707.03994,693.34024,338.98934,100.71794,0,0,0,903.4516,873.35311,35,36.36,213,223,,669,153,0,150
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:05:00",1,NSW1,20250104049,0,5222.76,14432.96186,674,-27,5232.93,451,-440.83,0,,,63,,,,,,,,63,,,,,,,,63,,,,,,,,76,,,,,,,,77,,,,,,,,65,,,,,,,0,"2025/01/04 08:00:06",5764.62958,5738.12,,16.37,,,,32,,,,,,,,,,,,,,,,,,,308,328,598,221.290522,113.6302,113.6302,123.6302,85.3698,,,101.20555,5839.32555,3768.48145,2779.67707,2159.54224,3465.21723,303.26422,2476.41285,303.26422,2003.47514,156.0671,0,0,0,3368.69764,303.26422,58,0,160,93,,208,178,0,65
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:05:00",1,QLD1,20250104049,0,4798.65,11817.91548,900,-21,6684.71,822,1064.06,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,41,,,,,,,,49,,,,,,,,41,,,,,,,0,"2025/01/04 08:00:06",5682.23236,5658.26,,30,,,,0,,,,,,,,,,,,,,,,,,,124,133,103,253,101,101,101,78,,,91.406,5749.666,2689.91548,2478.81225,98.54312,2252.93501,436.98047,2041.83178,436.98047,98.54312,0,0,1,0,2252.93501,436.98047,0,0,74,19,,410,419,0,332
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:05:00",1,SA1,20250104049,0,1166.01,2604.27763,408,-6,1009.26,52,-208.75,0,,,62.91,,,,,,,,137.32,,,,,,,,67.91,,,,,,,,72.28,,,,,,,,114,,,,,,,,93.8,,,,,,,-4.60589,"2025/01/04 08:00:06",1285.27443,1226.29,,61.09,,,,79,,,,,,,,,,,,,,,,,,,267,275,190,135.489995,252.90583,254.90583,254.90583,272.6814,,,0,1226.29,1049.27763,929.26135,106.93471,358.33308,690.94455,335.44708,593.81427,30,76.93471,0,0,0,358.33308,690.94455,30.18,0,238,242.90583,,408,155,0,52
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:05:00",1,TAS1,20250104049,0,904.02,1942.32398,0,-1,445.78,0,-458.24,0,,,0,,,,,,,,24.53,,,,,,,,0,,,,,,,,0,,,,,,,,63.26,,,,,,,,63.26,,,,,,,18.52995,"2025/01/04 08:00:06",886.49457,904.02,,50,,,,50,,,,,,,,,,,,,,,,,,,183.83871,200.64333,130.262378,116.64333,15.864865,98.952381,172.947608,133.190003,,,138.149,1042.169,89.32398,89.32398,0,0,89.32398,0,89.32398,0,0,0,0,0,0,89.32398,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:05:00",1,VIC1,20250104049,0,3256.04,9588.28865,669,-12,3551.88,106,189.84,0,,,136.67,,,,,,,,166.45,,,,,,,,164.06,,,,,,,,123,,,,,,,,147.75,,,,,,,,121,,,,,,,-1.05757,"2025/01/04 08:00:06",3513.63691,3397.87,,78,,,,59,,,,,,,,,,,,,,,,,,,813,811,770,333.50439,316.450147,318.450147,318.450147,406.9999,,,84.141,3482.011,1893.28865,1491.88073,504.13332,972.19454,921.09411,790.53532,701.34541,419.68899,84.44433,0,0,0,972.19454,921.09411,33,36.17,253,222,,669,161,0,106
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:10:00",1,NSW1,20250104050,0,5265.78,14497.18635,873,-21,5179.9,618.7,-704.58,0,,,76,,,,,,,,76,,,,,,,,76,,,,,,,,98.56,,,,,,,,86,,,,,,,,85,,,,,,,5.36859,"2025/01/04 08:05:10",5799.13523,5949.52,,1,,,,68,,,,,,,,,,,,,,,,,,,308,328,598,227.230562,141,141,151,46.369253,,,101.59426,6051.11426,3819.04694,2741.51551,2168.84343,3512.71605,306.33089,2462.7239,278.79161,2023.48533,145.3581,0,0,0,3415.85546,306.33089,59.06,0,160,117,,208,192,0,91
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:10:00",1,QLD1,20250104050,0,4762.65,11842.9932,900,-22,6683.81,822,1099.15,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,61,,,,,,,,119.04,,,,,,,,59.13,,,,,,,-11.81034,"2025/01/04 08:05:10",5655.89418,5624.76,,0,,,,50,,,,,,,,,,,,,,,,,,,354,450,319,725.937307,131,131,131,78,,,91.973,5716.733,2715.9932,2476.19719,127.7036,2278.7956,437.1976,2038.99959,437.1976,127.7036,0,0,1,0,2278.7956,437.1976,0,0,136,49,,410,418,0,332
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:10:00",1,SA1,20250104050,0,1168.79,2669.87136,408,-5,1134.86,5,-38.93,0,,,79.66,,,,,,,,104.36,,,,,,,,96,,,,,,,,50,,,,,,,,75,,,,,,,,69,,,,,,,-9.17804,"2025/01/04 08:05:10",1243.49007,1180.77,,57,,,,2,,,,,,,,,,,,,,,,,,,286,294,206,131.73699,283,285,285,341,,,0,1180.77,1112.87136,1054.86137,31,437.78681,675.08455,422.32481,632.53656,30,1,0,0,0,437.78681,675.08455,33,0,257,266,,408,157,0,5
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:10:00",1,TAS1,20250104050,0,908.63,1924.56195,0,-1,451,0,-457.63,0,,,0,,,,,,,,25.15,,,,,,,,0,,,,,,,,0,,,,,,,,67.05,,,,,,,,67.05,,,,,,,19.47037,"2025/01/04 08:05:10",890.16199,908.63,,50,,,,50,,,,,,,,,,,,,,,,,,,178.175462,177.75887,107.377918,100.000003,25.105995,108.193511,195.992953,146.833333,,,138.10375,1046.73375,71.56195,71.56195,0,0,71.56195,0,71.56195,0,0,0,0,0,0,71.56195,0,0,1,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/04 08:10:00",1,VIC1,20250104050,0,3300.87,9591.52186,669,-8,3570.79,25,244.93,0,,,112,,,,,,,,189.68,,,,,,,,121.25,,,,,,,,106,,,,,,,,106,,,,,,,,106,,,,,,,-15.86023,"2025/01/04 08:05:10",3465.02028,3356.68,,126.85,,,,50,,,,,,,,,,,,,,,,,,,817,832,777,279.75,324.67773,327.67773,327.67773,505,,,81.654,3438.334,1880.52186,1510.79415,582.04136,914.06563,966.45623,773.18112,737.61303,509.37912,72.66224,0,0,0,914.06563,966.45623,33,35.96,253,220,,669,177,0,25
